post_id,title,post_type,status,post_date,post_modified,author,link,slug,categories,view_count,seo_linkdex,seo_content_score,seo_title,seo_metadesc,estimated_reading_time_minutes,excerpt,content
4595,Group Fitness Timetable Update - Effective December 2025,post,publish,2023-04-05 11:50:00,2023-04-05 15:50:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-december-2025/,group-fitness-timetable-update---effective-december-2025,post,2971,90,90,New Group Fitness Timetable & Schedule Updates | City Leisure Centre,,2,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4699,Public Holiday Opening Hours - King's Birthday,post,publish,2023-04-03 12:22:00,2023-04-08 13:22:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---kings-birthday/,public-holiday-opening-hours---kings-birthday,post,4468,30,60,Holiday Hours: King's Birthday Opening Times | Community Recreation Hub,,1,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>King's Birthday</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4739,Swim School Enrolments Now Open for Term 4 - Update 4,post,publish,2023-04-02 18:45:00,2023-04-02 18:45:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-4---update-4/,swim-school-enrolments-now-open-for-term-4---update-4,post,2845,82,60,Learn to Swim: Kids Swimming Lesson Enrolments Open,,2,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4513,Trainer Spotlight: Meet Emma Rodriguez,post,publish,2023-03-30 17:29:00,2023-04-03 18:29:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-emma-rodriguez/,trainer-spotlight-meet-emma-rodriguez,post,3135,30,80,Meet Our Expert Fitness Coach & Personal Trainer | Elite Health & Aquatic,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4782,Group Fitness Timetable Update - Effective November 2025,post,publish,2023-03-24 09:53:00,2023-03-26 11:53:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-november-2025/,group-fitness-timetable-update---effective-november-2025,post,782,82,70,New Group Fitness Timetable & Schedule Updates | Elite Health & Aquatic,,4,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4766,The Surprising Health Benefits of Aqua Aerobics - Update 2,post,publish,2023-03-23 20:03:00,2023-03-27 04:03:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-2/,the-surprising-health-benefits-of-aqua-aerobics---update-2,post,2381,82,90,Why Low-Impact Aquatic Workouts Benefit Your Health,,4,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4601,School Holiday Activity Program - Bookings Open! - Update 3,post,publish,2023-03-22 10:50:00,2023-03-25 10:50:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-3/,school-holiday-activity-program---bookings-open---update-3,post,4782,90,70,Active School Holiday Programs & Kids Activities | Wave & Fitness Hub,,3,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4703,Autumn Facility Opening Hours Schedule - Update 2,post,publish,2023-03-10 13:38:00,2023-03-16 00:38:00,,https://www.leisurecentre.com.au/news/autumn-facility-opening-hours-schedule---update-2/,autumn-facility-opening-hours-schedule---update-2,post,433,60,60,Autumn Opening Hours Update & Schedule Changes,,4,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4526,Public Holiday Opening Hours - Good Friday - Update 2,post,publish,2023-03-06 19:21:00,2023-03-07 03:21:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---good-friday---update-2/,public-holiday-opening-hours---good-friday---update-2,post,1984,90,90,Holiday Hours: Good Friday Opening Times | City Leisure Centre,,2,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>Good Friday</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4644,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance - Update 5,post,publish,2023-02-24 12:03:00,2023-02-27 20:03:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5,post,3098,60,90,Notice: Temporary Closure for Pool Maintenance | Wave & Fitness Hub,,3,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4804,New Upgrade: Brand New Free Weight Zone Arriving Soon! - Update 5,post,publish,2023-02-22 09:10:00,2023-02-27 13:10:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-free-weight-zone-arriving-soon---update-5/,new-upgrade-brand-new-free-weight-zone-arriving-soon---update-5,post,706,45,60,Gym Floor Upgrade: New Training Equipment Arriving | Elite Health & Aquatic,,4,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4597,Spring Facility Opening Hours Schedule - Update 4,post,publish,2023-01-20 20:51:00,2023-01-24 00:51:00,,https://www.leisurecentre.com.au/news/spring-facility-opening-hours-schedule---update-4/,spring-facility-opening-hours-schedule---update-4,post,4512,60,60,Spring Opening Hours Update & Schedule Changes,,4,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4552,Swim School Enrolments Now Open for Term 4 - Update 3,post,publish,2023-01-12 20:48:00,2023-01-13 08:48:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-4---update-3/,swim-school-enrolments-now-open-for-term-4---update-3,post,3517,60,70,Learn to Swim: Kids Swimming Lesson Enrolments Open,,4,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4646,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2023-01-11 20:05:00,2023-01-12 00:05:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,1801,64,70,Free Community Wellness Seminar & Morning Tea Event,,4,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4772,The Surprising Health Benefits of Aqua Aerobics - Update 3,post,publish,2023-01-06 06:54:00,2023-01-06 09:54:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-3/,the-surprising-health-benefits-of-aqua-aerobics---update-3,post,411,45,80,Why Low-Impact Aquatic Workouts Benefit Your Health,,4,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
